"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Ex_L5_6","Ex_L6b","NRG1","ERBB4",0.185547474298208,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Ex_L6b","NRG1","ERBB4",0.0664095331919804,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Ex_L6b","NRG1","ERBB4",0.106877355654622,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Ex_L6b","NRG1","ERBB4",0.125177675322573,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_VIP","NRG1","ERBB4",0.187589966746089,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_VIP","NRG1","ERBB4",0.0672488508387846,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_VIP","NRG1","ERBB4",0.108168867705416,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","In_VIP","NRG1","ERBB4",0.126658968017387,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_PVALB","NRG1","ERBB4",0.19082247813305,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_PVALB","NRG1","ERBB4",0.0685827278926039,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_PVALB","NRG1","ERBB4",0.110218482800015,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","In_PVALB","NRG1","ERBB4",0.129008258014848,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_LAMP5","NRG1","ERBB4",0.169000302164066,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_LAMP5","NRG1","ERBB4",0.0597082040968734,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_LAMP5","NRG1","ERBB4",0.096514613208843,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","In_LAMP5","NRG1","ERBB4",0.113265575540917,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_LAMP5_PAX6","NRG1","ERBB4",0.15941195588968,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_LAMP5_PAX6","NRG1","ERBB4",0.0559034777434541,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_LAMP5_PAX6","NRG1","ERBB4",0.0905904693535049,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","In_LAMP5_PAX6","NRG1","ERBB4",0.106434369062604,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Astrocytes","NRG1","ERBB4",0.110875062916403,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Astrocytes","NRG1","ERBB4",0.0374771770949258,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Astrocytes","NRG1","ERBB4",0.0614754946382013,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Astrocytes","NRG1","ERBB4",0.0726340074478894,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Astrocytes_Reactive","NRG1","ERBB4",0.0985241316352951,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Astrocytes_Reactive","NRG1","ERBB4",0.0329989559685745,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Astrocytes_Reactive","NRG1","ERBB4",0.054291415902927,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Astrocytes_Reactive","NRG1","ERBB4",0.0642351842585421,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","OPCs","NRG1","ERBB4",0.149002304347767,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","OPCs","NRG1","ERBB4",0.0518361503030324,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","OPCs","NRG1","ERBB4",0.0842245899771559,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","OPCs","NRG1","ERBB4",0.099076420265255,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","COPs","NRG1","ERBB4",0.0981742899083088,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","COPs","NRG1","ERBB4",0.032873298023319,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","COPs","NRG1","ERBB4",0.0540892128416966,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","COPs","NRG1","ERBB4",0.063998452828903,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Oligodendrocytes","NRG1","ERBB4",0.0966356381937293,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Oligodendrocytes","NRG1","ERBB4",0.032321406130954,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Oligodendrocytes","NRG1","ERBB4",0.05320073177446,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Oligodendrocytes","NRG1","ERBB4",0.0629580342008961,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Endothelial","NRG1","ERBB4",0.0382233429331637,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Endothelial","NRG1","ERBB4",0.0122569708861817,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Endothelial","NRG1","ERBB4",0.0204487573371434,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Endothelial","NRG1","ERBB4",0.0243536801221555,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Cajal_Retzius","NRG1","ERBB4",0.117015676848914,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Cajal_Retzius","NRG1","ERBB4",0.0397344451895868,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Cajal_Retzius","NRG1","ERBB4",0.0650804607747848,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Cajal_Retzius","Cajal_Retzius","NRG1","ERBB4",0.0768397436293708,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Ex_L6b","NRG3","ERBB4",0.340298514965137,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Ex_L6b","NRG3","ERBB4",0.356526482239286,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Ex_L6b","NRG3","ERBB4",0.355353163408889,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Ex_L6b","NRG3","ERBB4",0.367840902446046,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Ex_L6b","NRG3","ERBB4",0.344204857485671,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Ex_L6b","NRG3","ERBB4",0.366106894224267,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Ex_L6b","NRG3","ERBB4",0.342644810069445,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Ex_L6b","NRG3","ERBB4",0.336167764580702,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Ex_L6b","NRG3","ERBB4",0.356385154688929,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Ex_L6b","NRG3","ERBB4",0.369963210439467,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","Ex_L6b","NRG3","ERBB4",0.258658261999342,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","In_VIP","NRG3","ERBB4",0.343326402521278,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_VIP","NRG3","ERBB4",0.359620050148476,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","In_VIP","NRG3","ERBB4",0.358442221637624,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","In_VIP","NRG3","ERBB4",0.370976045327103,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","In_VIP","NRG3","ERBB4",0.347249207180025,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","In_VIP","NRG3","ERBB4",0.369235890278183,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_VIP","NRG3","ERBB4",0.345682634975463,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_VIP","NRG3","ERBB4",0.339177794609905,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","In_VIP","NRG3","ERBB4",0.359478181376394,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","In_VIP","NRG3","ERBB4",0.373105765885586,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","In_VIP","NRG3","ERBB4",0.261247401857412,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","In_PVALB","NRG3","ERBB4",0.348092684198409,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_PVALB","NRG3","ERBB4",0.36448697900044,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","In_PVALB","NRG3","ERBB4",0.363302253540734,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","In_PVALB","NRG3","ERBB4",0.375906445968578,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","In_PVALB","NRG3","ERBB4",0.352040752522242,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","In_PVALB","NRG3","ERBB4",0.374156920246921,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_PVALB","NRG3","ERBB4",0.350464169805993,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_PVALB","NRG3","ERBB4",0.343916645876389,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","In_PVALB","NRG3","ERBB4",0.364344282619012,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","In_PVALB","NRG3","ERBB4",0.378047459930215,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","In_PVALB","NRG3","ERBB4",0.265334623597831,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","In_LAMP5","NRG3","ERBB4",0.315293185812192,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_LAMP5","NRG3","ERBB4",0.330926878100274,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","In_LAMP5","NRG3","ERBB4",0.329794628079028,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","In_LAMP5","NRG3","ERBB4",0.34186050162032,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","In_LAMP5","NRG3","ERBB4",0.319051309291939,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","In_LAMP5","NRG3","ERBB4",0.340183059701932,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_LAMP5","NRG3","ERBB4",0.317550062691582,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_LAMP5","NRG3","ERBB4",0.311322725151692,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","In_LAMP5","NRG3","ERBB4",0.330790481628561,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","In_LAMP5","NRG3","ERBB4",0.34391446109924,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","In_LAMP5","NRG3","ERBB4",0.237492277517467,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","In_LAMP5_PAX6","NRG3","ERBB4",0.300405261949582,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","In_LAMP5_PAX6","NRG3","ERBB4",0.315641048477404,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","In_LAMP5_PAX6","NRG3","ERBB4",0.314536511664976,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","In_LAMP5_PAX6","NRG3","ERBB4",0.326315949582942,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","In_LAMP5_PAX6","NRG3","ERBB4",0.304064734144055,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","In_LAMP5_PAX6","NRG3","ERBB4",0.324677153759873,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","In_LAMP5_PAX6","NRG3","ERBB4",0.302602667927442,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","In_LAMP5_PAX6","NRG3","ERBB4",0.29654108653685,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","In_LAMP5_PAX6","NRG3","ERBB4",0.315507981328946,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","In_LAMP5_PAX6","NRG3","ERBB4",0.328323105873627,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","In_LAMP5_PAX6","NRG3","ERBB4",0.225070472099346,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Astrocytes","NRG3","ERBB4",0.220184313280495,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Astrocytes","NRG3","ERBB4",0.232704829379434,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Astrocytes","NRG3","ERBB4",0.23179221671737,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Astrocytes","NRG3","ERBB4",0.241564915207454,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Astrocytes","NRG3","ERBB4",0.223178299490362,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Astrocytes","NRG3","ERBB4",0.24019999188016,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Astrocytes","NRG3","ERBB4",0.221981110227428,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Astrocytes","NRG3","ERBB4",0.217031915631662,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Astrocytes","NRG3","ERBB4",0.232594842952335,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Astrocytes","NRG3","ERBB4",0.243238990882479,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","Astrocytes","NRG3","ERBB4",0.160355904943513,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Astrocytes_Reactive","NRG3","ERBB4",0.198373587696582,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Astrocytes_Reactive","NRG3","ERBB4",0.20998783364501,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Astrocytes_Reactive","NRG3","ERBB4",0.209140028361649,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Astrocytes_Reactive","NRG3","ERBB4",0.218228983587167,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Astrocytes_Reactive","NRG3","ERBB4",0.201147498671077,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Astrocytes_Reactive","NRG3","ERBB4",0.216958197410901,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Astrocytes_Reactive","NRG3","ERBB4",0.200038056497707,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Astrocytes_Reactive","NRG3","ERBB4",0.195455188840475,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Astrocytes_Reactive","NRG3","ERBB4",0.209885647252238,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Astrocytes_Reactive","NRG3","ERBB4",0.219788203680346,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","Astrocytes_Reactive","NRG3","ERBB4",0.143381915956423,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","OPCs","NRG3","ERBB4",0.283898221892226,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","OPCs","NRG3","ERBB4",0.298654208718219,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","OPCs","NRG3","ERBB4",0.29758326689599,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","OPCs","NRG3","ERBB4",0.309014023485999,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","OPCs","NRG3","ERBB4",0.287439227821395,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","OPCs","NRG3","ERBB4",0.307422468338637,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","OPCs","NRG3","ERBB4",0.286024248127192,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","OPCs","NRG3","ERBB4",0.280161348403735,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","OPCs","NRG3","ERBB4",0.29852517901133,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","OPCs","NRG3","ERBB4",0.310963880019283,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","OPCs","NRG3","ERBB4",0.211451834437819,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","COPs","NRG3","ERBB4",0.197746971533376,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","COPs","NRG3","ERBB4",0.209334111019974,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","COPs","NRG3","ERBB4",0.208488248542021,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","COPs","NRG3","ERBB4",0.217556670287566,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","COPs","NRG3","ERBB4",0.200514312079029,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","COPs","NRG3","ERBB4",0.216288715967558,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","COPs","NRG3","ERBB4",0.199407490528336,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","COPs","NRG3","ERBB4",0.194835550652205,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","COPs","NRG3","ERBB4",0.209232158494948,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","COPs","NRG3","ERBB4",0.21911243312045,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","COPs","NRG3","ERBB4",0.142898040886384,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Oligodendrocytes","NRG3","ERBB4",0.194985164520646,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Oligodendrocytes","NRG3","ERBB4",0.206452119214611,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Oligodendrocytes","NRG3","ERBB4",0.205614873679933,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Oligodendrocytes","NRG3","ERBB4",0.214592199215785,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Oligodendrocytes","NRG3","ERBB4",0.197723380978445,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Oligodendrocytes","NRG3","ERBB4",0.213336811533301,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Oligodendrocytes","NRG3","ERBB4",0.196628176196079,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Oligodendrocytes","NRG3","ERBB4",0.1921046688427,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Oligodendrocytes","NRG3","ERBB4",0.206351203989934,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Oligodendrocytes","NRG3","ERBB4",0.216132618702318,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"OPCs","Oligodendrocytes","NRG3","ERBB4",0.140767860453287,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
