"geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","celltype"
"ATP1A3",6.32452984699746,0.913458588334896,0.330818565632621,2.76120714866198,0.00575881372646542,0.0230606241293263,"ATP1A3","In_LAMP5_PAX6"
"LTBP1",6.83740257475917,-0.844906610152142,0.306161173288117,-2.75967916205048,0.00578581522300777,0.0231009049972799,"LTBP1","In_LAMP5_PAX6"
"SOS1",7.57109553474777,-0.813162337035445,0.294632496093983,-2.75992074131585,0.0057815386225131,0.0231009049972799,"SOS1","In_LAMP5_PAX6"
"NSMCE2",8.22140342808077,0.642711615886907,0.233128411452723,2.75689956398663,0.00583522717235125,0.0232641293845056,"NSMCE2","In_LAMP5_PAX6"
"TUBE1",3.54044202502227,-1.141602058594,0.41441784030769,-2.75471262952001,0.00587437059464143,0.02338599797312,"TUBE1","In_LAMP5_PAX6"
"ENSG00000285783",6.49335378414006,-0.810109557837081,0.294176329967924,-2.75382304866409,0.00589036059586208,0.0234154713482739,"ENSG00000285783","In_LAMP5_PAX6"
"PPP1R2",3.51135014419952,-1.16999356264467,0.426170153123774,-2.74536720619397,0.00604432237856098,0.0239925285681744,"PPP1R2","In_LAMP5_PAX6"
"HERC4",14.2700824108318,0.531853043592165,0.194052082862352,2.74077472267807,0.00612945169333594,0.0242660524184064,"HERC4","In_LAMP5_PAX6"
"PLEKHA5",20.5372360774855,0.562645147893531,0.205293224670216,2.74069029212906,0.0061310268119846,0.0242660524184064,"PLEKHA5","In_LAMP5_PAX6"
"KCNIP2",4.85225836569467,0.843799815451898,0.308020120616754,2.73943083251297,0.00615456634271699,0.0243239165457815,"KCNIP2","In_LAMP5_PAX6"
"TOMM5",3.76262904755267,-1.27244642805519,0.4649519624074,-2.73672665336607,0.00620538312770726,0.0244892616342369,"TOMM5","In_LAMP5_PAX6"
"RNF217",3.40703160995526,-1.14941504657797,0.420611296355006,-2.73272509925134,0.00628127338045851,0.0247529371510265,"RNF217","In_LAMP5_PAX6"
"CNOT4",3.35794248555939,-1.14082178946527,0.417720940533764,-2.73106200519305,0.00631305929456024,0.0248422982630098,"CNOT4","In_LAMP5_PAX6"
"ERGIC2",3.17833557066202,-1.50282269094153,0.550545579968479,-2.7296971324837,0.00633925352838373,0.0249094299306952,"ERGIC2","In_LAMP5_PAX6"
"SVIL",4.35314093903063,1.0818297002164,0.39647757820076,2.72860247261852,0.00636033255644607,0.02495629767112,"SVIL","In_LAMP5_PAX6"
"ZRANB3",5.17419020083025,1.02221963418761,0.374706570056061,2.72805367152935,0.00637092411959485,0.0249619397616884,"ZRANB3","In_LAMP5_PAX6"
"ABLIM1",16.3379714817054,0.494898658740503,0.18144880466613,2.72748370897856,0.00638194088652953,0.0249692292648006,"ABLIM1","In_LAMP5_PAX6"
"SARAF",12.3432944254103,-0.936230635506063,0.344137712319895,-2.72051159169613,0.00651809865556308,0.0254654083577658,"SARAF","In_LAMP5_PAX6"
"CSTF3",4.97791069226448,-0.872557712051938,0.320876515286376,-2.71929440293628,0.00654213512095207,0.0255227503216542,"CSTF3","In_LAMP5_PAX6"
"RPL14",7.00550912651877,0.739494022821749,0.272149872763777,2.71723082326635,0.00658306790965438,0.0256348025060489,"RPL14","In_LAMP5_PAX6"
"RPS28",8.50948593042992,-0.71430509644816,0.262911840402732,-2.71689968528605,0.00658965770324177,0.0256348025060489,"RPS28","In_LAMP5_PAX6"
"PRKCA",27.4655761780732,0.657766031973585,0.242278118509149,2.71492133099401,0.00662915156872016,0.0257517041707975,"PRKCA","In_LAMP5_PAX6"
