"geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","celltype"
"TSPYL2",21.9784207606725,0.827771755458921,0.152572765637384,5.42542276140073,5.7817528092642e-08,2.79154885637038e-06,"TSPYL2","In_VIP"
"AGPAT1",3.12851449946676,-2.50513317765208,0.462636737537668,-5.41490325862439,6.13218514883702e-08,2.93565372082884e-06,"AGPAT1","In_VIP"
"IL6R",1.54418494963483,2.85392778144215,0.527285561144838,5.41248991390116,6.21543568208648e-08,2.95050387967282e-06,"IL6R","In_VIP"
"MEF2C-AS1",16.5589957724318,-1.07025067512205,0.19799403195828,-5.4054693696402,6.46388969846514e-08,3.04287607555247e-06,"MEF2C-AS1","In_VIP"
"CAMKK1",4.13525171155817,1.5983507410576,0.296414081536591,5.39229017991271,6.95653070615337e-08,3.24772247595541e-06,"CAMKK1","In_VIP"
"DPF1",3.65305970583323,1.95167768795884,0.365017687710376,5.34680305549304,8.95213322634933e-08,4.14513119636454e-06,"DPF1","In_VIP"
"SMARCA2",29.318134134572,-0.630066565729388,0.118270432705671,-5.32733796026079,9.96626214319998e-08,4.57718819893794e-06,"SMARCA2","In_VIP"
"TAFA1",4.81807301238366,-2.50052952354836,0.470707760291798,-5.31227596927283,1.08264482608915e-07,4.93214566336902e-06,"TAFA1","In_VIP"
"MARCKSL1",10.1843872045334,-1.74472711644854,0.328547071456416,-5.31043271429673,1.09365256646551e-07,4.94243467837094e-06,"MARCKSL1","In_VIP"
"PLPPR1",17.0311233007131,-1.00779159820258,0.190351113125641,-5.29438247906326,1.19419256804647e-07,5.35396334674166e-06,"PLPPR1","In_VIP"
"DLX1",7.57445959329595,-1.59280121531117,0.301060758899225,-5.29063043996487,1.21895449529034e-07,5.42194798731899e-06,"DLX1","In_VIP"
"TCF25",15.1301522543603,1.21648101077523,0.230927504686697,5.26780477027042,1.38064823309897e-07,6.0931889599813e-06,"TCF25","In_VIP"
"CC2D1A",12.0028186898332,0.950940333563123,0.180600373516413,5.26543946198816,1.3985440078829e-07,6.12432178335699e-06,"CC2D1A","In_VIP"
"ENSG00000286263",5.79227986214661,-1.65937287513653,0.316230693396958,-5.24734919723163,1.54303261223924e-07,6.70507017426112e-06,"ENSG00000286263","In_VIP"
"GAS7",11.7414266575296,1.1704275004663,0.223655318356751,5.23317535690953,1.66622526928903e-07,7.1851195009265e-06,"GAS7","In_VIP"
